uid,seed,label,text,m2_output,m3_output,m4_output,m3_ctx_idx,m3_ctx_examples,m2_rqi2,m3_rqi2,m4_rqi2,m2_valid,m3_valid,m4_valid,m2_math,m3_math,m4_math,m4_changed
7674,22,True,"As a user, I would like to pay bill to optimize performance",The system shall process bill payments to improve performance metrics directly linked to payment execution.,The system shall accept payment submissions to update billing status and trigger performance optimization workflows.,The system shall accept payment submissions to update billing status and trigger performance optimization workflows.,"[np.int64(114), np.int64(109), np.int64(158)]","['User Documentation Shall install online help for users via the web interface Shall deliver Operations and Maintenance manual, Users Guide book, and Installation Instructions for the Administrator.', 'Later if the account needs to be upgraded the administrator can accomplish this via the administrator interface.', 'Actors: Customer Weborder System Preconditions: Customer account must already be registered.']",0.8513315409440796,0.6625,0.6625,True,True,True,"{'RQI': 0.8513315409440796, 'entropy': 3.773557262275186, 'entropy_norm': 0.9911230603728026, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.6625, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
4561,22,True,"As a customer, I want to process payments so that I have better find desired items",The system shall display payment options after a customer selects a desired item.,The system shall calculate and process payment transactions for ordered items within 2 seconds.,The system shall calculate and process payment transactions for ordered items within 2 seconds.,"[np.int64(158), np.int64(163), np.int64(125)]","['Actors: Customer Weborder System Preconditions: Customer account must already be registered.', 'Customer must have item(s) in the shopping cart.', 'The system shall be able to acquire shipping charges in less than 2 seconds.']",0.8516054116222345,0.6625000000000001,0.6625000000000001,True,True,True,"{'RQI': 0.8516054116222345, 'entropy': 3.5465935642949393, 'entropy_norm': 0.9892972558517702, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.6625000000000001, 'entropy': 3.8073549220576037, 'entropy_norm': 0.9999999999999999, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625000000000001, 'entropy': 3.8073549220576037, 'entropy_norm': 0.9999999999999999, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
9735,22,False,"As a loan officer, I want to apply for loan so that I can improve security",The system shall allow a loan officer to submit a loan application to improve security.,The system shall allow loan officers to submit loan applications to enhance data security and authorization controls.,The system shall allow loan officers to submit loan applications to enhance data security and authorization controls.,"[np.int64(1479), np.int64(1024), np.int64(1596)]","['Confirm The driver’s approval/validation that new data/information shall be taken into account by the system.', 'Measures should be taken to reduce the risk of theft of radio equipment.', 'In order to increase the overall usability for the actors, a single-sign-on should be implemented in order to connect authentication among different systems affected by identity and access management.']",0.8532666410777072,0.6646009753408535,0.6646009753408535,True,True,True,"{'RQI': 0.8532666410777072, 'entropy': 3.506890595608519, 'entropy_norm': 0.9782223928152854, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.6646009753408535, 'entropy': 3.85216872360328, 'entropy_norm': 0.9859934977276437, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6646009753408535, 'entropy': 3.85216872360328, 'entropy_norm': 0.9859934977276437, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
8656,22,False,"As a subscriber, I need to pay bill so that I can avoid overage charges",The system shall process a subscriber's payment within 24 hours to prevent overage charges.,The system shall calculate and apply bill payments before overage charges are incurred.,The system shall calculate and apply bill payments before overage charges are incurred.,"[np.int64(274), np.int64(1155), np.int64(730)]","['Fault tollerance Should a subsystem fail (e.g.', '(M) Charging information 2.4.16 Where network services are chargeable, it should be possible for the network to provide information about call rates and on-going call charges.', 'Invoice amount = No of vouchers x Wholesale price Mode of payment is Cash The mandatory information required during a distribution transaction is mentioned below.']",0.85,0.58,0.58,True,True,True,"{'RQI': 0.85, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.58, 'entropy': 3.700439718141093, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.4, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Non-Atomic (Multiple Requirements combined)', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'non_atomic': 1}}","{'RQI': 0.58, 'entropy': 3.700439718141093, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.4, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Non-Atomic (Multiple Requirements combined)', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'non_atomic': 1}}",False
10036,22,True,"As a loan officer, I would like to process application to improve security",The system shall process loan applications to enhance security measures.,The system shall validate loan applications against predefined security criteria before processing.,The system shall validate loan applications against predefined security criteria before processing.,"[np.int64(1479), np.int64(232), np.int64(127)]","['Confirm The driver’s approval/validation that new data/information shall be taken into account by the system.', 'Security of operation shall be considered and might imply different operation levels and privileges at different sites.', 'Security Requirements The system shall validate credit cards against fraud.']",0.6,0.85,0.85,False,True,True,"{'RQI': 0.6, 'entropy': 3.321928094887362, 'entropy_norm': 1.0, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.16666666666666666, 'valid': False, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.85, 'entropy': 3.584962500721157, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.85, 'entropy': 3.584962500721157, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
10184,22,False,"As a investor, I want to transfer funds in order to comply with regulations with detailed specifications and comprehensive requirements",The system shall allow investors to transfer funds according to regulatory specifications and predefined requirements.,The system shall transfer funds in accordance with specified regulatory requirements and validated compliance documentation within defined timeframes.,The system shall transfer funds in accordance with specified regulatory requirements and validated compliance documentation within defined timeframes.,"[np.int64(1607), np.int64(1570), np.int64(260)]","['Sensitive economic operator data MUST be placed to a VCD account by an officer.', 'Compliances to national and European conditions must be ensured in particular for the definition of a standard representation of common criteria of qualitative selection and exclusion, the definition of a mapping template and the mapping between national attestations and the comm…', 'The requirements for transferring video data are: The system must allow for fast transmission of rough images every 0.5 sec.']",0.6638315409440796,0.6625,0.6625,True,True,True,"{'RQI': 0.6638315409440796, 'entropy': 3.773557262275186, 'entropy_norm': 0.9911230603728026, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625, 'entropy': 4.169925001442313, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625, 'entropy': 4.169925001442313, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
4860,22,True,"As a seller, I want to update inventory in order to save money",The system shall update inventory records to reflect current stock levels and reduce holding costs.,The system shall adjust inventory levels in real time based on sales transactions.,The system shall adjust inventory levels in real time based on sales transactions.,"[np.int64(112), np.int64(731), np.int64(141)]","['The system shall use SQL based database to store inventory information.', 'Name of the distributor (Selecting from Distributor Master) Name of the Sales Man (Selecting from Sales man master) Date of Distribution (Date selection option) Required Qty (No of vouchers sold (Allow only Numeric Entry)) Invoice Amount = Whole Sale Rate (should taken from setti…', 'The system shall be easily updatable for fixes and patches.']",0.6625,0.85,0.85,True,True,True,"{'RQI': 0.6625, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.85, 'entropy': 3.700439718141093, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.85, 'entropy': 3.700439718141093, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
8704,22,True,"As a user, I need to upgrade plan so that I can avoid overage charges as soon as possible",The system shall upgrade a user's plan immediately when overage charges are detected.,The system shall allow users to upgrade their plan immediately to avoid overage charges.,The system shall allow users to upgrade their plan immediately to avoid overage charges.,"[np.int64(109), np.int64(482), np.int64(97)]","['Later if the account needs to be upgraded the administrator can accomplish this via the administrator interface.', 'Input To Transforms Generate Alarm Data Next Higher Dictionary Where Used (None) Output From Transforms Determine Temperature Status Monitor Temperature Temperature Trigger Exceeded Allowed Meanings String Notes Denotes the condition when the reported temperature has exceeded the…', 'Unplanned downtime for the System must not exceed <xx hours/minutes> per <rolling three month period>.']",0.74,0.8514569324868784,0.8514569324868784,True,True,True,"{'RQI': 0.74, 'entropy': 3.8073549220576037, 'entropy_norm': 0.9999999999999999, 'weighted_smells': 0.2, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: when', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'escape': 1}}","{'RQI': 0.8514569324868784, 'entropy': 3.664497779200461, 'entropy_norm': 0.9902871167541444, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8514569324868784, 'entropy': 3.664497779200461, 'entropy_norm': 0.9902871167541444, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
11754,22,False,"As a store owner, I would like to track order to save money","The system shall record each order with timestamp, customer details, and product information to enable accurate financial tracking.","The system shall record each order with timestamp, product details, and customer information for financial auditing and cost analysis.","The system shall record each order with timestamp, product details, and customer information for financial auditing and cost analysis.","[np.int64(158), np.int64(108), np.int64(255)]","['Actors: Customer Weborder System Preconditions: Customer account must already be registered.', 'This software will contain all of the basic needs to manage an online store.', 'Data from detectors must be stored in the most effective method permitted by available technology.']",0.6625,0.6634806164097928,0.6634806164097928,True,True,True,"{'RQI': 0.6625, 'entropy': 4.169925001442313, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6634806164097928, 'entropy': 4.142664355548849, 'entropy_norm': 0.9934625572680482, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6634806164097928, 'entropy': 4.142664355548849, 'entropy_norm': 0.9934625572680482, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
5222,22,False,"As a store owner, I would like to checkout to make informed decisions",The system shall provide checkout data to enable store owners to make informed decisions.,The system shall provide real-time sales data and transaction logs to enable store owners to evaluate performance and make informed decisions.,The system shall provide real-time sales data and transaction logs to enable store owners to evaluate performance and make informed decisions.,"[np.int64(158), np.int64(45), np.int64(108)]","['Actors: Customer Weborder System Preconditions: Customer account must already be registered.', 'Making navigation self-descriptive: Navigation should be designed to help users understand where they are, where they have been and where they can go next.', 'This software will contain all of the basic needs to manage an online store.']",0.8514569324868784,0.6640380169600926,0.6640380169600926,True,True,True,"{'RQI': 0.8514569324868784, 'entropy': 3.664497779200461, 'entropy_norm': 0.9902871167541444, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.6640380169600926, 'entropy': 4.277613436819116, 'entropy_norm': 0.9897465535993833, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6640380169600926, 'entropy': 4.277613436819116, 'entropy_norm': 0.9897465535993833, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
11703,22,False,"As a customer, I would like to add to cart to save money",The system shall allow a customer to add an item to the cart to reduce total purchase cost.,The system shall allow a logged-in customer to add items to the cart for purchase.,The system shall allow a logged-in customer to add items to the cart for purchase.,"[np.int64(161), np.int64(163), np.int64(48)]","['Add Item To Cart Goal Customer adds item(s) in the cart Actors: Customer Weborder System Preconditions: The customer must be logged-in on the system.', 'Customer must have item(s) in the shopping cart.', 'Minimizing navigation effort: The number of navigation steps needed to reach a certain piece of content should be minimized as long as different mental models, navigation strategies and tasks of the user are taken into account.']",0.8543091988110827,0.8522596365415787,0.8522596365415787,True,True,True,"{'RQI': 0.8543091988110827, 'entropy': 3.7946534735443422, 'entropy_norm': 0.9712720079261152, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8522596365415787, 'entropy': 3.75, 'entropy_norm': 0.9849357563894758, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8522596365415787, 'entropy': 3.75, 'entropy_norm': 0.9849357563894758, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
7456,22,False,"As a customer, I would like to pay bill to avoid overage charges",The system shall accept payment for bills to prevent overage charges.,The system shall apply billing charges to prevent overage fees when service usage exceeds allocated limits.,The system shall apply billing charges to prevent overage fees when service usage exceeds allocated limits.,"[np.int64(158), np.int64(1426), np.int64(1155)]","['Actors: Customer Weborder System Preconditions: Customer account must already be registered.', 'M The override control shall be protected against inadvertent operation.', '(M) Charging information 2.4.16 Where network services are chargeable, it should be possible for the network to provide information about call rates and on-going call charges.']",0.6,0.8225,0.8225,False,True,True,"{'RQI': 0.6, 'entropy': 3.4594316186372978, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.08333333333333333, 'valid': False, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8225, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: when'], 'category_counts': {'escape': 1}}","{'RQI': 0.8225, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: when'], 'category_counts': {'escape': 1}}",False
3244,22,True,"As a healthcare provider, I would like to handle patient care to improve patient care as soon as possible",The system shall record and prioritize patient care actions to reduce care delay by no more than 15 minutes.,"The system shall capture patient symptoms, referral details, and care actions within 15 minutes of onset to enable timely intervention.","The system shall capture patient symptoms, referral details, and care actions within 15 minutes of onset to enable timely intervention.","[np.int64(747), np.int64(57), np.int64(757)]","['Patient Status - (Select from list of status options populating from Patient Status Master) suppose the status is Referral then the system will have the provision to capture Referred To and Reason for Referral, the reason for Referral should be populated from Referral master.', 'Minimizing user errors: Potential user errors as well as the effort needed to recover from errors should be minimized.', 'OM should aid in the collection and analysis of data to support identifying and containing the health event.']",0.6634806164097928,0.6625000000000001,0.6625000000000001,True,True,True,"{'RQI': 0.6634806164097928, 'entropy': 4.142664355548849, 'entropy_norm': 0.9934625572680482, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625000000000001, 'entropy': 4.321928094887362, 'entropy_norm': 0.9999999999999998, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625000000000001, 'entropy': 4.321928094887362, 'entropy_norm': 0.9999999999999998, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
4493,22,False,"As a store owner, I would like to leave review to complete purchase",The system shall allow a store owner to submit a review after completing a purchase.,The system shall allow a store owner to submit a review after completing a purchase.,The system shall allow a store owner to submit a review after completing a purchase.,"[np.int64(163), np.int64(1733), np.int64(108)]","['Customer must have item(s) in the shopping cart.', 'Legal Requirements While all safety measures resulting from the site may not be fully identified, a recommendation of a full legal review of the software should be undertaken before the site is available to the public.', 'This software will contain all of the basic needs to manage an online store.']",0.8544808846149371,0.8544808846149371,0.8544808846149371,True,True,True,"{'RQI': 0.8544808846149371, 'entropy': 3.5898980954642874, 'entropy_norm': 0.9701274359004192, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8544808846149371, 'entropy': 3.5898980954642874, 'entropy_norm': 0.9701274359004192, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8544808846149371, 'entropy': 3.5898980954642874, 'entropy_norm': 0.9701274359004192, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
1454,22,False,"As a investor, I want to apply for loan in order to comply with regulations",The system shall allow investors to submit loan applications to meet regulatory compliance requirements.,The system shall allow investors to submit loan applications in accordance with regulatory requirements.,The system shall allow investors to submit loan applications in accordance with regulatory requirements.,"[np.int64(1604), np.int64(85), np.int64(1733)]","['Requirements: Application for VCD account Identity and access management MUST provide a functionality to register an economic operator in a formal procedure in order to create a VCD account.', 'The International Standards mentioned below shall be consulted for guidance.', 'Legal Requirements While all safety measures resulting from the site may not be fully identified, a recommendation of a full legal review of the software should be undertaken before the site is available to the public.']",0.8514569324868784,0.8500000000000001,0.8500000000000001,True,True,True,"{'RQI': 0.8514569324868784, 'entropy': 3.664497779200461, 'entropy_norm': 0.9902871167541444, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8500000000000001, 'entropy': 3.8073549220576037, 'entropy_norm': 0.9999999999999999, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8500000000000001, 'entropy': 3.8073549220576037, 'entropy_norm': 0.9999999999999999, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
11190,22,True,"As a patient, I want to handle patient care so that I have better enhance safety",The system shall allow patients to manage their care activities to reduce safety risks directly.,The system shall capture and validate patient care actions to ensure accurate and timely safety monitoring.,The system shall capture and validate patient care actions to ensure accurate and timely safety monitoring.,"[np.int64(747), np.int64(193), np.int64(769)]","['Patient Status - (Select from list of status options populating from Patient Status Master) suppose the status is Referral then the system will have the provision to capture Referred To and Reason for Referral, the reason for Referral should be populated from Referral master.', 'They shall also monitor general performance and system safety.', '2.9 Privacy: Patients, organizations, and personnel must be protected from fraudulent and unauthorized use of their information.']",0.8513315409440796,0.6637243980792947,0.6637243980792947,True,True,True,"{'RQI': 0.8513315409440796, 'entropy': 3.773557262275186, 'entropy_norm': 0.9911230603728026, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.6637243980792947, 'entropy': 3.8750000000000004, 'entropy_norm': 0.9918373461380351, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6637243980792947, 'entropy': 3.8750000000000004, 'entropy_norm': 0.9918373461380351, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
5193,22,True,"As a customer, I need to manage products so that I can find desired items","The system shall enable customers to search for products by name, category, or attributes to locate desired items.",The system shall enable customers to search for products by name or category within one second.,The system shall enable customers to search for products by name or category within one second.,"[np.int64(173), np.int64(122), np.int64(108)]","['Actors: Sales Person Weborder System Preconditions: Sales Person account must already be registered.', 'The system shall be able to search for a specified product in less than 1 second.', 'This software will contain all of the basic needs to manage an online store.']",0.6635513472060228,0.6625000000000001,0.6625000000000001,True,True,True,"{'RQI': 0.6635513472060228, 'entropy': 4.058813890331202, 'entropy_norm': 0.9929910186265147, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625000000000001, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}","{'RQI': 0.6625000000000001, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",False
2733,22,True,"As a healthcare provider, I need to handle patient care so that I can save time",The system shall automate patient care task execution to reduce time spent on routine care activities.,The system shall capture patient status from a master list and populate referral fields with predefined reasons when the status is referral.,The system shall capture patient status from a master list and populate referral fields with predefined reasons when the status is referral.,"[np.int64(57), np.int64(747), np.int64(248)]","['Minimizing user errors: Potential user errors as well as the effort needed to recover from errors should be minimized.', 'Patient Status - (Select from list of status options populating from Patient Status Master) suppose the status is Referral then the system will have the provision to capture Referred To and Reason for Referral, the reason for Referral should be populated from Referral master.', 'It should be recognized that such ‘expert scheduling’ software does not currently exist - it should be a requirement of such software that it have an operational mode which merely supports the decision making process by presenting appropriate information.']",0.8512243980792947,0.6371618719012908,0.6371618719012908,True,True,True,"{'RQI': 0.8512243980792947, 'entropy': 3.8750000000000004, 'entropy_norm': 0.9918373461380351, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.6371618719012908, 'entropy': 4.186704345910025, 'entropy_norm': 0.9855875206580609, 'weighted_smells': 0.3, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: when', 'Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1, 'escape': 1}}","{'RQI': 0.6371618719012908, 'entropy': 4.186704345910025, 'entropy_norm': 0.9855875206580609, 'weighted_smells': 0.3, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: when', 'Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1, 'escape': 1}}",False
10221,22,False,"As a bank customer, I would like to apply for loan to track spending",The system shall allow a bank customer to submit a loan application to track their spending.,The system shall allow bank customers to submit loan applications to initiate spending tracking.,The system shall allow bank customers to submit loan applications to initiate spending tracking.,"[np.int64(794), np.int64(147), np.int64(1604)]","['Travel history data to be collected for an animal or object should include shipping invoices, animal shelter delivery and adoption receipts, and delivery schedules (including delivery vehicle and driver information).', 'The system should be able to run test credit card transactions.', 'Requirements: Application for VCD account Identity and access management MUST provide a functionality to register an economic operator in a formal procedure in order to create a VCD account.']",0.8522596365415787,0.8514569324868784,0.8514569324868784,True,True,True,"{'RQI': 0.8522596365415787, 'entropy': 3.75, 'entropy_norm': 0.9849357563894758, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8514569324868784, 'entropy': 3.664497779200461, 'entropy_norm': 0.9902871167541444, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}","{'RQI': 0.8514569324868784, 'entropy': 3.664497779200461, 'entropy_norm': 0.9902871167541444, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",False
