id,text,defect,weak_word,label,seed,m1_output,m2_output,m3_tuple,m3_output,m3_ctx_idx,m3_ctx_examples,m4_output,m4_changed,m1_math,m1_rqi2,m1_valid,m2_math,m2_rqi2,m2_valid,m3_math,m3_rqi2,m3_valid,m4_math,m4_rqi2,m4_valid
351,The Camera Dirt Protection shall close the Camera Covers.,ok,close,0,22,The Camera Dirt Protection shall close the Camera Covers.,The system shall close the camera covers when camera dirt protection is activated.,"('The system shall close the camera covers when the dirt protection function is activated.', [np.int64(541), np.int64(345), np.int64(1462)], ['There shall be no modes of operation in the shutdown state.', 'On-line access to catalogules and previous data The output format of the Gemini 8m Telescopes data must be compatible with the GEMINI archive requirements.', 'M Reversing The Reversing function shall only be possible in one active cab which is not closed at any time during the procedure.'])",The system shall close the camera covers when the dirt protection function is activated.,"[np.int64(541), np.int64(345), np.int64(1462)]","['There shall be no modes of operation in the shutdown state.', 'On-line access to catalogules and previous data The output format of the Gemini 8m Telescopes data must be compatible with the GEMINI archive requirements.', 'M Reversing The Reversing function shall only be possible in one active cab which is not closed at any time during the procedure.']",The system shall close the camera covers upon activation of the dirt protection function.,1,"{'RQI': 0.6, 'entropy': 2.7254805569978675, 'entropy_norm': 0.9708357627258158, 'weighted_smells': 0.0, 'structural_score': 0.75, 'len_penalty': 0.25, 'valid': False, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.6,False,"{'RQI': 0.7428914088587237, 'entropy': 3.392747410448785, 'entropy_norm': 0.9807239409418419, 'weighted_smells': 0.2, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: when', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'escape': 1}}",0.7428914088587237,True,"{'RQI': 0.7449055910720017, 'entropy': 3.4677201004744993, 'entropy_norm': 0.9672960595199888, 'weighted_smells': 0.2, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: when', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'escape': 1}}",0.7449055910720017,True,"{'RQI': 0.8549055910720017, 'entropy': 3.4677201004744993, 'entropy_norm': 0.9672960595199888, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8549055910720017,True
1432,The length and width information is used to separate the tracked objects into several object classes.,defect,several,1,22,The length and width information is used to separate the tracked objects into several object classes.,The system shall use length and width to classify tracked objects into distinct object classes.,"('The system shall use length and width measurements to classify tracked objects into distinct object categories based on dimensional thresholds.', [np.int64(759), np.int64(1400), np.int64(792)], ['The application should also allow for new objects to be defined and created during the course of an investigation.', 'M The train location calculation shall take into account error of odometry.', 'Information about each leg of a trip, as well as the parent information about the trip, should be captured.'])",The system shall use length and width measurements to classify tracked objects into distinct object categories based on dimensional thresholds.,"[np.int64(759), np.int64(1400), np.int64(792)]","['The application should also allow for new objects to be defined and created during the course of an investigation.', 'M The train location calculation shall take into account error of odometry.', 'Information about each leg of a trip, as well as the parent information about the trip, should be captured.']",The system shall use length and width measurements to classify tracked objects into distinct object categories.,1,"{'RQI': 0.5312243980792947, 'entropy': 3.8750000000000004, 'entropy_norm': 0.9918373461380351, 'weighted_smells': 0.4, 'structural_score': 0.5, 'len_penalty': 0.0, 'valid': False, 'smell_count': 2, 'smell_list': ['Non-Atomic (Multiple Requirements combined)', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'non_atomic': 1}}",0.5312243980792947,False,"{'RQI': 0.6625, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6625,True,"{'RQI': 0.6625000000000001, 'entropy': 4.321928094887362, 'entropy_norm': 0.9999999999999998, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6625000000000001,True,"{'RQI': 0.6625000000000001, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6625000000000001,True
683,The contractor shall describe in detail the individual phases of the E / E development process which leads to the creation of a sample status.,ok,detail,0,22,The contractor shall describe in detail the individual phases of the E / E development process which leads to the creation of a sample status.,"The system shall define each phase of the E/E development process leading to sample status with specific activities, deliverables, and milestones.","('The system shall define and document each phase of the E/E development process resulting in a sample status.', [np.int64(455), np.int64(1554), np.int64(1774)], ['In order to provide an operational history and statistical reports, this process shall generate an event each time a change is made to the status of a heating or cooling unit.', 'An eTendering system and a contracting authority must be able to interpret a VCD package assembled by a VCD application regardless of the implementation stage of the VCD application and the eTendering system.', 'The Development Team shall develop and then send out release notes via e-mail to all Project Team after each [SYSTEM NAME] build deployed to the Staging environment.'])",The system shall define and document each phase of the E/E development process resulting in a sample status.,"[np.int64(455), np.int64(1554), np.int64(1774)]","['In order to provide an operational history and statistical reports, this process shall generate an event each time a change is made to the status of a heating or cooling unit.', 'An eTendering system and a contracting authority must be able to interpret a VCD package assembled by a VCD application regardless of the implementation stage of the VCD application and the eTendering system.', 'The Development Team shall develop and then send out release notes via e-mail to all Project Team after each [SYSTEM NAME] build deployed to the Staging environment.']",The system shall define and document each phase of the E/E development process leading to sample status.,1,"{'RQI': 0.6, 'entropy': 4.084962500721157, 'entropy_norm': 0.9616365834382328, 'weighted_smells': 0.0, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.6,False,"{'RQI': 0.6640380169600926, 'entropy': 4.277613436819116, 'entropy_norm': 0.9897465535993833, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6640380169600926,True,"{'RQI': 0.664337141236772, 'entropy': 4.037401197654112, 'entropy_norm': 0.9877523917548535, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.664337141236772,True,"{'RQI': 0.6644611457792466, 'entropy': 3.9477027792200907, 'entropy_norm': 0.9869256948050227, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6644611457792466,True
813,"For details about ""Kleer"" technology please refere to chapter ""Kleer""",ok,detail,0,22,"For details about ""Kleer"" technology please refere to chapter ""Kleer""","The system shall provide detailed information about Kleer technology as specified in the chapter titled ""Kleer"".","('The system shall implement Kleer technology as defined in chapter Kleer to enforce real-time encryption and access control during user interactions.', [np.int64(1485), np.int64(63), np.int64(1484)], ['What security technologies are required, how the system will response in each user’s action etc.', 'Supporting text skimming: Fast skimming of text should be supported by the provision of clear links, bulleted lists, highlighted keywords, logical headings, and short phrases and sentences.', 'It describes in detail all that KeePass needs to work properly and with safety.'])",The system shall implement Kleer technology as defined in chapter Kleer to enforce real-time encryption and access control during user interactions.,"[np.int64(1485), np.int64(63), np.int64(1484)]","['What security technologies are required, how the system will response in each user’s action etc.', 'Supporting text skimming: Fast skimming of text should be supported by the provision of clear links, bulleted lists, highlighted keywords, logical headings, and short phrases and sentences.', 'It describes in detail all that KeePass needs to work properly and with safety.']",The system shall implement Kleer technology as defined in chapter Kleer to enforce real-time encryption and access control.,1,"{'RQI': 0.6, 'entropy': 3.121928094887363, 'entropy_norm': 0.9848586617875468, 'weighted_smells': 0.0, 'structural_score': 0.75, 'len_penalty': 0.16666666666666666, 'valid': False, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.6,False,"{'RQI': 0.8522596365415787, 'entropy': 3.75, 'entropy_norm': 0.9849357563894758, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8522596365415787,True,"{'RQI': 0.6633126084510816, 'entropy': 4.368522527728206, 'entropy_norm': 0.9945826103261223, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6633126084510816,True,"{'RQI': 0.6634806164097928, 'entropy': 4.142664355548849, 'entropy_norm': 0.9934625572680482, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6634806164097928,True
1078,"The signal state TUNNEL or TUNNEL_SENSITIV or CARPARK shall not applied after leaving the tunnel if there is no curve typically after 40m, in curves the states could be hold longer to avoid missed detection",defect,long,1,22,"The signal state TUNNEL or TUNNEL_SENSITIV or CARPARK shall not applied after leaving the tunnel if there is no curve typically after 40m, in curves the states could be hold longer to avoid missed detection","The system shall disable TUNNEL, TUNNEL_SENSITIV, or CARPARK states after exiting the tunnel within 40m without curves.","('The system shall terminate TUNNEL, TUNNEL_SENSITIV, or CARPARK states upon exit from the tunnel unless a curve exceeds 40m in length.', [np.int64(1407), np.int64(1481), np.int64(1177)], ['M Within the braking curve area, a warning shall be given to the driver to enable him to react and avoid intervention from ETCS equipment at least 5 sec.', 'The overlap must not be released until the train has stopped.', '(M) Climatic conditions 4.3.6 Any pressure pulses caused by vehicles passing, entering or leaving tunnels shall not affect the normal operation of EIRENE mobile equipment.'])","The system shall terminate TUNNEL, TUNNEL_SENSITIV, or CARPARK states upon exit from the tunnel unless a curve exceeds 40m in length.","[np.int64(1407), np.int64(1481), np.int64(1177)]","['M Within the braking curve area, a warning shall be given to the driver to enable him to react and avoid intervention from ETCS equipment at least 5 sec.', 'The overlap must not be released until the train has stopped.', '(M) Climatic conditions 4.3.6 Any pressure pulses caused by vehicles passing, entering or leaving tunnels shall not affect the normal operation of EIRENE mobile equipment.']","The system shall not apply TUNNEL, TUNNEL_SENSITIV, or CARPARK states after tunnel exit if no curve exceeds 40m in length.",1,"{'RQI': 0.5104283599720363, 'entropy': 4.822000516883153, 'entropy_norm': 0.9826998224086474, 'weighted_smells': 0.41000000000000003, 'structural_score': 0.5, 'len_penalty': 0.16666666666666666, 'valid': False, 'smell_count': 3, 'smell_list': ['Escape Clause: if', 'Non-Atomic (Multiple Requirements combined)', 'Weak Modal: could'], 'category_counts': {'non_atomic': 1, 'escape': 1, 'weak_modal': 1}}",0.5104283599720363,False,"{'RQI': 0.6646009753408535, 'entropy': 3.85216872360328, 'entropy_norm': 0.9859934977276437, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6646009753408535,True,"{'RQI': 0.6366273682046775, 'entropy': 4.201841232302569, 'entropy_norm': 0.989150878635484, 'weighted_smells': 0.3, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: unless', 'Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1, 'escape': 1}}",0.6366273682046775,True,"{'RQI': 0.6359180742305728, 'entropy': 4.221928094887361, 'entropy_norm': 0.993879505129515, 'weighted_smells': 0.3, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: if', 'Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1, 'escape': 1}}",0.6359180742305728,True
29,"If the EMM receives no information about the state of the vehicle via CAN, the EMM shall use adequate substitute values.",defect,adequate,1,22,"If the EMM receives no information about the state of the vehicle via CAN, the EMM shall use adequate substitute values.",The system shall use predefined substitute values for vehicle state parameters when no CAN data is received.,"('The system shall use predefined substitute values for all vehicle states when no CAN data is received.', [np.int64(1328), np.int64(1055), np.int64(297)], ['M The current operational status shall be indicated to the driver on the DMI M National values The ETCS on-board shall be capable of receiving National values from the trackside to adapt to National requirements M National values shall be applicable to a defined area M Once recei…', 'Changing the battery shall not result in the loss of data stored in the radio.', 'Control information on all controlled variables must be provided by all subsystems on request.'])",The system shall use predefined substitute values for all vehicle states when no CAN data is received.,"[np.int64(1328), np.int64(1055), np.int64(297)]","['M The current operational status shall be indicated to the driver on the DMI M National values The ETCS on-board shall be capable of receiving National values from the trackside to adapt to National requirements M National values shall be applicable to a defined area M Once recei…', 'Changing the battery shall not result in the loss of data stored in the radio.', 'Control information on all controlled variables must be provided by all subsystems on request.']",The system shall use substitute values for vehicle states if no CAN data is received.,1,"{'RQI': 0.6, 'entropy': 3.916126946588284, 'entropy_norm': 0.958082580486617, 'weighted_smells': 0.05, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 1, 'smell_list': ['Escape Clause: If'], 'category_counts': {'escape': 1}}",0.6,False,"{'RQI': 0.74, 'entropy': 4.08746284125034, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.2, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: when', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'escape': 1}}",0.74,True,"{'RQI': 0.7124999999999999, 'entropy': 4.08746284125034, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.25, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 3, 'smell_list': ['Escape Clause: when', 'Passive Voice (Missing Actor)', 'Vague Quantifier: all'], 'category_counts': {'passive': 1, 'escape': 1, 'quantifier': 1}}",0.7124999999999999,True,"{'RQI': 0.74, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.2, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: if', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'escape': 1}}",0.74,True
1669,"For details on short and long pushing and pressing see ""Feature List Telematic5STAR1 HU Entry Main"" [RD3582].",ok,short,0,22,"For details on short and long pushing and pressing see ""Feature List Telematic5STAR1 HU Entry Main"" [RD3582].","The system shall provide short and long pushing and pressing details as defined in ""Feature List Telematic5STAR1 HU Entry Main"" [RD3582].","('The system shall display a tooltip indicating short and long press actions for the Push-To-Talk button when accessed via the Telematic5STAR1 HU Entry Main feature.', [np.int64(1199), np.int64(114), np.int64(261)], ['An indication shall be provided to the driver as a reminder of the need to use the Push-To-Talk button on the handset if he wants to talk.', 'User Documentation Shall install online help for users via the web interface Shall deliver Operations and Maintenance manual, Users Guide book, and Installation Instructions for the Administrator.', 'This high-quality transmission must require less than 20 sec, and can only be assisted with loss-less compression.'])",The system shall display a tooltip indicating short and long press actions for the Push-To-Talk button when accessed via the Telematic5STAR1 HU Entry Main feature.,"[np.int64(1199), np.int64(114), np.int64(261)]","['An indication shall be provided to the driver as a reminder of the need to use the Push-To-Talk button on the handset if he wants to talk.', 'User Documentation Shall install online help for users via the web interface Shall deliver Operations and Maintenance manual, Users Guide book, and Installation Instructions for the Administrator.', 'This high-quality transmission must require less than 20 sec, and can only be assisted with loss-less compression.']",The system shall display a tooltip indicating short and long press actions for the Push-To-Talk button when accessed via the Telematic5STAR1 HU Entry Main feature.,0,"{'RQI': 0.6, 'entropy': 3.96981578242681, 'entropy_norm': 0.9924539456067025, 'weighted_smells': 0.25, 'structural_score': 0.5, 'len_penalty': 0.0, 'valid': False, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6,False,"{'RQI': 0.6633624195081853, 'entropy': 4.297079327540664, 'entropy_norm': 0.9942505366120983, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6633624195081853,True,"{'RQI': 0.6371019911947031, 'entropy': 4.578780557638896, 'entropy_norm': 0.9859867253686456, 'weighted_smells': 0.3, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: when', 'Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1, 'escape': 1}}",0.6371019911947031,True,"{'RQI': 0.6371019911947031, 'entropy': 4.578780557638896, 'entropy_norm': 0.9859867253686456, 'weighted_smells': 0.3, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 2, 'smell_list': ['Escape Clause: when', 'Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1, 'escape': 1}}",0.6371019911947031,True
501,The Top View Front Zoom assists the driver to maneuver the vehicle close to obstacles in front of the vehicle.,defect,close,1,22,The Top View Front Zoom assists the driver to maneuver the vehicle close to obstacles in front of the vehicle.,The system shall display a magnified front view to enable the driver to detect and avoid obstacles directly ahead.,"('The system shall display a magnified front view to enable driver detection and positioning relative to forward obstacles.', [np.int64(695), np.int64(1108), np.int64(52)], ['View incoming and outgoing, annotated as well as un-annotated digital imagery messages [SSS244] AV Maintenance Function TCS shall be capable of executing AV maintenance software and displaying appropriate status results.', 'In this case a lookout is often required to report progress to the driver.', 'Vertical scrolling should be minimized.'])",The system shall display a magnified front view to enable driver detection and positioning relative to forward obstacles.,"[np.int64(695), np.int64(1108), np.int64(52)]","['View incoming and outgoing, annotated as well as un-annotated digital imagery messages [SSS244] AV Maintenance Function TCS shall be capable of executing AV maintenance software and displaying appropriate status results.', 'In this case a lookout is often required to report progress to the driver.', 'Vertical scrolling should be minimized.']",The system shall display a magnified front view to enable driver detection of forward obstacles.,1,"{'RQI': 0.6, 'entropy': 3.6219280948873616, 'entropy_norm': 0.9512977300603137, 'weighted_smells': 0.0, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.6,False,"{'RQI': 0.664337141236772, 'entropy': 4.037401197654112, 'entropy_norm': 0.9877523917548535, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.664337141236772,True,"{'RQI': 0.6635513472060228, 'entropy': 4.058813890331202, 'entropy_norm': 0.9929910186265147, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6635513472060228,True,"{'RQI': 0.85, 'entropy': 3.906890595608519, 'entropy_norm': 1.0000000000000002, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.85,True
455,At the determination of the class MULTIPLE it has to be precluded that a pedestrian located close to a vehicle is wrongly allocated to the class MULTIPLE.,defect,close,1,22,At the determination of the class MULTIPLE it has to be precluded that a pedestrian located close to a vehicle is wrongly allocated to the class MULTIPLE.,The system shall not allocate a pedestrian near a vehicle to the MULTIPLE class.,"('The system shall not allocate a pedestrian near a vehicle to the MULTIPLE class.', [np.int64(1436), np.int64(1217), np.int64(844)], ['M Route suitability It shall be possible to prevent a train from entering a route for which it does not meet the required criteria.', '(M) 5.2.2.32 If a driver is disconnected from the multi-driver call, a clear indication shall be given.', 'These linkages must unambiguously associate multiple laboratory results to case and contact identifiers.'])",The system shall not allocate a pedestrian near a vehicle to the MULTIPLE class.,"[np.int64(1436), np.int64(1217), np.int64(844)]","['M Route suitability It shall be possible to prevent a train from entering a route for which it does not meet the required criteria.', '(M) 5.2.2.32 If a driver is disconnected from the multi-driver call, a clear indication shall be given.', 'These linkages must unambiguously associate multiple laboratory results to case and contact identifiers.']",The system shall not allocate a pedestrian near a vehicle to the MULTIPLE class.,0,"{'RQI': 0.6, 'entropy': 4.1804513908921015, 'entropy_norm': 0.9672653730258444, 'weighted_smells': 0.15, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 1, 'smell_list': ['Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1}}",0.6,False,"{'RQI': 0.8526494781060513, 'entropy': 3.521640636343318, 'entropy_norm': 0.9823368126263246, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8526494781060513,True,"{'RQI': 0.8526494781060513, 'entropy': 3.521640636343318, 'entropy_norm': 0.9823368126263246, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8526494781060513,True,"{'RQI': 0.8526494781060513, 'entropy': 3.521640636343318, 'entropy_norm': 0.9823368126263246, 'weighted_smells': 0.0, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 0, 'smell_list': [], 'category_counts': {}}",0.8526494781060513,True
984,"This charging is interrupted, if a no-charge condition applies longer than a few seconds.",defect,few,1,22,"This charging is interrupted, if a no-charge condition applies longer than a few seconds.",The system shall terminate charging if a no-charge condition persists for more than 3 seconds.,"('The system shall terminate charging when a no-charge condition persists for more than 3 seconds.', [np.int64(125), np.int64(1210), np.int64(1055)], ['The system shall be able to acquire shipping charges in less than 2 seconds.', '(M) 5.2.2.24 Once the call is terminated, the continuous visual alarm indication in the cab shall cease.', 'Changing the battery shall not result in the loss of data stored in the radio.'])",The system shall terminate charging when a no-charge condition persists for more than 3 seconds.,"[np.int64(125), np.int64(1210), np.int64(1055)]","['The system shall be able to acquire shipping charges in less than 2 seconds.', '(M) 5.2.2.24 Once the call is terminated, the continuous visual alarm indication in the cab shall cease.', 'Changing the battery shall not result in the loss of data stored in the radio.']",The system shall terminate charging when a no-charge condition persists for more than 3 seconds.,0,"{'RQI': 0.6, 'entropy': 3.773557262275186, 'entropy_norm': 0.9911230603728026, 'weighted_smells': 0.2, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': False, 'smell_count': 2, 'smell_list': ['Escape Clause: if', 'Passive Voice (Missing Actor)'], 'category_counts': {'passive': 1, 'escape': 1}}",0.6,False,"{'RQI': 0.8225, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: if'], 'category_counts': {'escape': 1}}",0.8225,True,"{'RQI': 0.8225, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: when'], 'category_counts': {'escape': 1}}",0.8225,True,"{'RQI': 0.8225, 'entropy': 4.0, 'entropy_norm': 1.0, 'weighted_smells': 0.05, 'structural_score': 1.0, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Escape Clause: when'], 'category_counts': {'escape': 1}}",0.8225,True
447,"Certain states of the car and currently running functions or events are a requirement to keep the IOD relay closed or close it, if it is open.",ok,close,0,22,"Certain states of the car and currently running functions or events are a requirement to keep the IOD relay closed or close it, if it is open.",The system shall maintain or close the IOD relay based on current car states and active functions or events.,"('The system shall maintain the IOD relay closed by preserving required car states and active functions.', [np.int64(1481), np.int64(278), np.int64(541)], ['The overlap must not be released until the train has stopped.', 'If it is possible to observe with that particular IOC in a failed state (in general, this is limited to IOCs that are associated with individual scientiﬁc instruments) then it must be possible to reconﬁgure the system to do so.', 'There shall be no modes of operation in the shutdown state.'])",The system shall maintain the IOD relay closed by preserving required car states and active functions.,"[np.int64(1481), np.int64(278), np.int64(541)]","['The overlap must not be released until the train has stopped.', 'If it is possible to observe with that particular IOC in a failed state (in general, this is limited to IOCs that are associated with individual scientiﬁc instruments) then it must be possible to reconﬁgure the system to do so.', 'There shall be no modes of operation in the shutdown state.']",The system shall maintain the IOD relay closed by preserving required car states and active functions.,0,"{'RQI': 0.586710937246652, 'entropy': 4.532665279941246, 'entropy_norm': 0.9885937516889867, 'weighted_smells': 0.3, 'structural_score': 0.5, 'len_penalty': 0.0, 'valid': False, 'smell_count': 2, 'smell_list': ['Escape Clause: if', 'Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1, 'escape': 1}}",0.586710937246652,False,"{'RQI': 0.664337141236772, 'entropy': 4.037401197654112, 'entropy_norm': 0.9877523917548535, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.664337141236772,True,"{'RQI': 0.6637243980792947, 'entropy': 3.8750000000000004, 'entropy_norm': 0.9918373461380351, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6637243980792947,True,"{'RQI': 0.6637243980792947, 'entropy': 3.8750000000000004, 'entropy_norm': 0.9918373461380351, 'weighted_smells': 0.25, 'structural_score': 0.75, 'len_penalty': 0.0, 'valid': True, 'smell_count': 1, 'smell_list': ['Non-Atomic (Multiple Requirements combined)'], 'category_counts': {'non_atomic': 1}}",0.6637243980792947,True
